target,Municipio,Ano,latitude,longitude,altitude,precipitacao (mm),temperatura minima (ºC),temperatura maxima (ºC),Mesorregião
16818.0,Cabo Verde - MG,2019,-21.481756,-46.391581,865,108.91666686534882,14.833333333333334,27.166666666666668,Sul/Sudoeste De Minas
18991.0,Cabo Verde - MG,2020,-21.481756,-46.391581,865,111.15833328167598,14.25,27.0,Sul/Sudoeste De Minas
11154.0,Cabo Verde - MG,2021,-21.481756,-46.391581,865,95.04166662693024,13.833333333333334,26.5,Sul/Sudoeste De Minas
11961.0,Cabo Verde - MG,2022,-21.481756,-46.391581,865,118.90833409627278,14.083333333333334,26.5,Sul/Sudoeste De Minas
11299.0,Cabo Verde - MG,2023,-21.481756,-46.391581,865,120.14166855812073,15.0,27.5,Sul/Sudoeste De Minas
4331.0,Caiana - MG,2019,-20.72509,-41.90908,878,95.62499936421712,13.5,27.083333333333332,Zona Da Mata
6015.0,Caiana - MG,2020,-20.72509,-41.90908,878,131.63333368301392,13.166666666666666,26.416666666666668,Zona Da Mata
3330.0,Caiana - MG,2021,-20.72509,-41.90908,878,112.84166622161865,12.916666666666666,26.0,Zona Da Mata
3330.0,Caiana - MG,2022,-20.72509,-41.90908,878,117.15832988421123,13.083333333333334,26.25,Zona Da Mata
3780.0,Caiana - MG,2023,-20.72509,-41.90908,878,74.77500057220459,14.0,26.833333333333332,Zona Da Mata
1875.0,Camacho - MG,2019,-20.641232,-45.132407,987,105.15000009536743,14.083333333333334,26.916666666666668,Oeste De Minas
2940.0,Camacho - MG,2020,-20.641232,-45.132407,987,136.42500038941702,13.5,26.416666666666668,Oeste De Minas
3180.0,Camacho - MG,2021,-20.641232,-45.132407,987,118.12499823172887,13.333333333333334,26.25,Oeste De Minas
3133.0,Camacho - MG,2022,-20.641232,-45.132407,987,134.76666750510535,13.25,26.25,Oeste De Minas
4318.0,Camacho - MG,2023,-20.641232,-45.132407,987,114.98333239555359,14.25,26.916666666666668,Oeste De Minas
4623.0,Cambuquira - MG,2019,-21.85897,-45.261495,959,118.11666591962178,13.666666666666666,27.5,Sul/Sudoeste De Minas
4954.0,Cambuquira - MG,2020,-21.85897,-45.261495,959,131.6749990383784,13.25,27.166666666666668,Sul/Sudoeste De Minas
3360.0,Cambuquira - MG,2021,-21.85897,-45.261495,959,109.73333263397217,12.916666666666666,26.666666666666668,Sul/Sudoeste De Minas
3102.0,Cambuquira - MG,2022,-21.85897,-45.261495,959,121.9666654864947,13.0,26.833333333333332,Sul/Sudoeste De Minas
4680.0,Cambuquira - MG,2023,-21.85897,-45.261495,959,115.35833311080933,13.916666666666666,27.583333333333332,Sul/Sudoeste De Minas
4782.0,Campanha - MG,2019,-21.844082,-45.408723,922,116.28333202997844,13.75,27.583333333333332,Sul/Sudoeste De Minas
7045.0,Campanha - MG,2020,-21.844082,-45.408723,922,125.74999793370564,13.333333333333334,27.333333333333332,Sul/Sudoeste De Minas
4025.0,Campanha - MG,2021,-21.844082,-45.408723,922,106.45833245913188,12.916666666666666,26.916666666666668,Sul/Sudoeste De Minas
3845.0,Campanha - MG,2022,-21.844082,-45.408723,922,120.0166654586792,13.083333333333334,26.916666666666668,Sul/Sudoeste De Minas
4029.0,Campanha - MG,2023,-21.844082,-45.408723,922,114.99999753634135,13.916666666666666,27.75,Sul/Sudoeste De Minas
18600.0,Campestre - MG,2019,-21.710235,-46.221616,1130,117.08333396911621,14.0,26.666666666666668,Sul/Sudoeste De Minas
22201.0,Campestre - MG,2020,-21.710235,-46.221616,1130,113.87499990065892,13.583333333333334,26.333333333333332,Sul/Sudoeste De Minas
12977.0,Campestre - MG,2021,-21.710235,-46.221616,1130,101.1916663646698,13.333333333333334,26.25,Sul/Sudoeste De Minas
11261.0,Campestre - MG,2022,-21.710235,-46.221616,1130,125.19999969005585,13.333333333333334,25.833333333333332,Sul/Sudoeste De Minas
14843.0,Campestre - MG,2023,-21.710235,-46.221616,1130,127.21666669845581,14.083333333333334,26.583333333333332,Sul/Sudoeste De Minas
3150.0,Campo Belo - MG,2019,-20.919537,-45.25571,838,104.03333369890849,14.75,27.916666666666668,Oeste De Minas
3600.0,Campo Belo - MG,2020,-20.919537,-45.25571,838,131.42499993244806,14.25,27.583333333333332,Oeste De Minas
3000.0,Campo Belo - MG,2021,-20.919537,-45.25571,838,113.96666715542476,14.0,27.416666666666668,Oeste De Minas
2700.0,Campo Belo - MG,2022,-20.919537,-45.25571,838,127.46666781107585,14.0,27.25,Oeste De Minas
3750.0,Campo Belo - MG,2023,-20.919537,-45.25571,838,112.84999950726827,14.833333333333334,28.083333333333332,Oeste De Minas
4743.0,Campo do Meio - MG,2019,-21.113581,-45.849568,784,104.65000136693318,14.75,28.0,Sul/Sudoeste De Minas
8400.0,Campo do Meio - MG,2020,-21.113581,-45.849568,784,123.11666731039683,14.416666666666666,27.833333333333332,Sul/Sudoeste De Minas
